length,height,speed,distance,object
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
35,86,0.047273645349534585,138,True
